1588	Utterly Speechless	33
1589	Brokeback Mountain	28
1590	Sadly, Long-Awaited Collector's Edition Sucks Bigtime	148
1591	perfection	0
1592	Great Movie	28
1593	Film art at its finest	11
1594	Brokeback Mountain	35
1595	Magnificently raw!	28
1596	Magnificently raw!	34
1597	HEartbreaking!	21
1598	Don't cheat yourself by missing this great film.	6
1599	I am speechless...	10
1600	Prejudice, Pure and Simple	87
1601	Breakthrough Film	45
1602	Breakthrough Film	7
1603	Finally, a movie that has storyline!	30
1604	Conflicted	49
1605	This movie is a classic.	42
1606	Now I know what MOVIES mean	29
1607	FINALLY, A FILM FOR ADULTS	21
1608	A treasure.	49
1609	Classic	13
1610	broke back mountain	4
1611	Moutons	28
1612	Completely dissapointed, mostly in the writing	49
1613	I should've seen it earlier.	34
1614	Head for the Hills! the Brokeback Fan-Posse's in Town!	47
1615	Broke My Heart Mountain	17
1616	Heartbreak Mountain	24
1617	Very good!!!!!!!!	14
1618	Beautiful and Heartbreaking	34
1619	This should have won the Best Picture Oscar!	38
1620	A Melancholy Masterpeice!	29
1621	FANTASTIC movie	36
1622	Excellent!!!	8
1623	Reconnecting with your heart	81
1624	"So, what we got now is Brokeback Mountain, everything's built on that, that's all we got!"---Jack Twist	24
1625	Beyond Hollywood love	16
1626	Ang Lee's MASTERPIECE, But Sadly Ang Is Robbed Of "Best Picture" Oscar	10
1627	Powerfully heart-wrenching	11
1628	Extremely Emotional...	25
1629	Movie	2
1630	Great	3
1631	Excellent Movie...	18
1632	Does Anyone Else Feel This Movie Is Overrated?	22
1633	What's the Big Deal?	152
1634	Brokenhearted on Brokeback	47
1635	A shot at the heart: a true masterpiece.	94
1636	I liked it, but I felt like it was missing something!	22
1637	Outstandingly true to the short story.	29
1638	Outstandingly true to the short story.	14
1639	THE EPIC OF "BROKEBACK MOUNTAIN" IS A CINEMATIC MASTERPIECE!!!	40
1640	Moving and life-changing	93
1641	One Of The Best Movies I've Ever Watched	14
1642	Best movie of 2005	42
1643	A Powerful and Heartbreaking Love Story	14
1644	In all my many years.........	55
1645	ONE OF THE BEST MOVIES EVER	1
1646	...and here I did not think I would like it!	37
1647	Completely and utterly moving	7
1648	Beautiful Film with Universal Themes	39
1649	Beautiful Gem	19
1650	A truly wonderful film..	48
1651	Watch it for what it is.	6
1652	A Beautiful Classic -- Not For Everyone	39
1653	I myself do not like it	2
1654	MAGNIFICENT!	18
1655	2.5 stars out of 4	14
1656	Should have won the best picture award	19
1657	"I wish I knew how to quit you!"	18
1658	Twist Again!	12
1659	Brokeback Mountain	34
1660	Cowboys, Love and Society	25
1661	Only a few words	15
1662	An amazing trip to the Heartbreak Mountain!!!	51
1663	The very best of movie making	24
1664	It was good	21
1665	HORRIBLE..This film sets gay men back another 20 years	151
1666	I wanted to like this film, then I saw it	93
1667	Still love it after 11 times	29
1668	Very Good Movie	1
1669	Brokeback Mountain  (two disc)	12
1670	Great Movie!	27
1671	True Love and True Tragedy	23
1672	Brokenheart Mountain	23
1673	Brokeback Mountain is Incredible	38
1674	Worth watching even if it makes you uncomfortable.	11
1675	Good	0
1676	heart wrenching story of love found and lost.	32
1677	very good	10
1678	Watch this Movie with your heart	34
1679	Greatest Movie for "Drama" catagory.	16
1680	It's more than you expect	0
1681	Not best picture, but great story	28
1682	Brokeback Mountain	31
1683	This movie changes lives	26
1684	Well done	27
1685	Response To Ryan's Review	39
1686	The tragedy of living in the closet	29
1687	Great	1
1688	Excellent Movie!!! Best movie of all time	23
1689	Not even good	59
1690	Raw and Immensely Powerful	42
1691	Wow	28
1692	What's love gotta do with it? Everything!	21
1693	When Harry Met Harry, with Stetsons but minus the laughs	53
1694	An achievement in its own way	25
1695	A Game Changer	6
1696	Brokeback Mountain is an awesome movie about a universal thing called LOVE	16
1697	Unescapable	51
1698	Shocking!  I would give this movie Million Stars!	36
1699	Shed a tear	13
1700	Truly Extraordinary	30
1701	If This Film Can't Wake You Up, Then Nothing Can	27
1702	A beautiful piece of cinema	25
1703	It was a gift, They loved it and that's all that matters to me	6
1704	Heath Ledger Should Have Won an Oscar...	18
1705	A Haunting Instant Classic	15
1706	Unforgettable & Devastating.	47
1707	Hardcore Man-Love!!!	1
1708	The Unforgettable Masterpiece of Our Era	63
1709	With Me Still	89
1710	Wish it was better	75
1711	A Review of the Reviews	56
1712	Real love	26
1713	Brokeback Mountain	0
1714	Stark, beautiful love story....	24
1715	Very powerful	18
1716	Amazon offering Brokeback Mountain and Walter Mercado in Package Deal	26
1717	agreed... NO SALE.	134
1718	Masterful directio, spellbinding performance, haunting story	29
1719	brokeback mountain	11
1720	Love is powerful	22
1721	Not what I'd think of as the best of pictures	29
1722	Love Story	20
1723	The Way Movies Should Be Made	19
1724	its an amazing love story	6
1725	Boring	24
1726	From Out of the Blue	20
1727	From Out of the Blue	29
1728	"We'll always have Brokeback Mountain"	19
1729	Maravilhoso	18
1730	"The price of hating other human beings is loving oneself less." - Eldridge Cleaver	27
1731	Countering Plom de Nume "Rob"	38
1732	First	14
1733	Powerful images stay with you...	14
1734	Brokeback Mountain is great	4
1735	The Best Film of 2005	14
1736	It was real to me....	45
1737	It IS a gay love story	30
1738	Great Film	12
1739	Unexpected	51
1740	It really hit home!	31
1741	Best Movie in the Last Decade	39
1742	A very beautiful film!	7
1743	Passionate.....	21
1744	Beautiful love in any form is a gift.	21
1745	Instant Classic	46
1746	A Big Disappointment	184
1747	Broke-Heart Mountain	28
1748	Haunted by Brokeback!	27
1749	Way Out West Where The Wild Things Grow	30
1750	A Love Story w/o the Mention of Love...	31
1751	A Different Brokeback?	44
1752	Love is Love	19
1753	Very good...but not quite the Oscar-frontrunner in my mind	16
1754	People, don't lose your cool	30
1755	dissatisfaction	29
1756	Where was the pudding? I kept waiting for the pudding.	33
1757	devastating	32
1758	A work of art destined to be an all-time classic	38
1759	Brokeback Mountain: movie of the decade (so far)	23
1760	Don't Watch This Movie If You Are a Shallow Idiot!	28
1761	Don't Watch This Movie If You Are a Shallow Idiot!	47
1762	Masterpiece	31
1763	Not as Gay as people think...	4
1764	Finally, art which validates lifestyle!	21
1765	A film that I was very surprised to dislike	68
1766	Not Your Typical Tear Jerker	9
1767	Yippie-yaah!	24
1768	THE MOVIE IS STILL VERY SIGNIFICANT	44
1769	Brokeback Mountain Video	7
1770	Brokeback Full Screen vs. Widescreen	33
1771	Fantastic tear drainage	11
1772	a landmark in movie history	16
1773	Transcendent and sublime	30
1774	Brokeback Mountain	31
1775	The Academy Awards is bogus.	34
1776	Terrible Movie.	39
1777	BROKEBACK MOUNTAIN IS GREAT!	35
1778	Brokeback Mountain	16
1779	IF ONLY PEOPLE WOULD READ THE SHORT STORY . . .	39
1780	Outstanding Love Story	24
1781	DEVASTATING	16
1782	DEVASTATING	54
1783	Anguish of grief	8
1784	Short, direct, sad and realistic.	30
1785	No Love Lost	64
1786	A masterpiece!!	47
1787	A TRUE MASTERPIECE.	21
1788	Sad Story . . .	9
1789	UNTOUCHABLE  LOVE !	32
1790	LOVED IT LONG TIME	18
1791	What on earth was all the fuss about?	10
1792	As a gift, though...	9
1793	We who had our own Brokeback Mountains	59
1794	Overhyped Hollywood Garbage!	187
1795	It's been months since I've seen the movie. It has become a part of me	34
1796	Playing from the Soul	33
1797	Haunting & Elegaiac	22
1798	BROKEBACK IS JUST THE WAY YOU FEEL AFTER  a WONDERFUL RIDE, with this great moving MOVIE!!!	38
1799	The most beautiful love story ever told.....	45
1800	Days later, you will think about this film...	7
1801	Not a Movie For Shallow Idiots	8
1802	An exercise in humanity and humility (in case you thought it was a statement movie)	41
1803	Extraordinary Film, Should have Won Best Pictures	26
1804	The best love story.	19
1805	brokeback mountain the soundtrack	11
1806	Paradise Lost	32
1807	Worst Movie This Year . . .	94
1808	A true work of art - makes you both think and feel	38
1809	And the Oscar did'nt go to	18
1810	This ferociously liberal, pro-g*y Movie really curses Traditional Marriage, endorses the hurting of children, & is all-out mean!	61
1811	An American Masterpiece	31
1812	An American Masterpiece	34
1813	one of my favorites	8
1814	Excellent Movie	8
1815	CRASH won because....	240
1816	Not for Everyone	42
1817	Remember The Movie	1
1818	I REALLY wanted to like this movie and I REALLY didn't.  :(	77
1819	I'll call it what it is: boring	43
1820	Love Is A Force Of Nature	29
1821	The Best Film of the Year!	45
1822	Outstading Film!	10
1823	One of My Favorite Movies	34
1824	A beautifully arranged Masterpiece.	20
1825	Brilliant movie	11
1826	Scenery is the best	20
1827	okay something to clearfy here	34
1828	Compelling, tragic, beautiful film	2
1829	A VERY IMPORTANT MOVIE!!!11	74
1830	Brokeback Mountain Takes On New Meaning Today	32
1831	Very good but	31
1832	Breathtakingly Beautiful	44
1833	Interesting	33
1834	Yawn	45
1835	Intense	12
1836	What does Pentecost mean...? (spoiler alert)	1
1837	The Gay Cowboy!!!	0
1838	was a alright movie	14
1839	Achingly beautiful and profound.	11
1840	Controversial Melodrama!	21
1841	Expand your conception of romance.	32
1842	Great story. Brilliant performances by Ledger and Gyllenhaal	17
1843	Over Rated Movie	84
1844	A powerful, honest, and beautiful film	54
1845	Too good. I hate it.	86
1846	A Truly Heartbreaking Love Story	2
1847	Brokeback Mountain	156
1848	I was surprised...this was a good movie	23
1849	I didnt order this but its a good flick	10
1850	Coming to Terms with a Tragedy	26
1851	Haunting, uncomfortable movie is done with heart	29
1852	movie	1
1853	It's about time...	52
1854	Love Has No Boundaries ..... but don't say that to a fundamentalist sectarian religious fanatic!	13
1855	No gimmick - the real thing	1
1856	Decent enough for rental	16
1857	An original love story told with dignity, tenderness and grace	3
1858	This BETTER win an Oscar!	32
1859	A Wonderful Love Story	10
1860	Incredibly Touching and Beautiful - Shouldn't be Missed!	37
1861	Good movies	9
1862	One of the Best Movies We've ever seen!	17
1863	A haunting, powerful message	4
1864	Beautiful story of cowboys in love	18
1865	A Winner Above Winners!!!	37
1866	When Love Strikes	42
1867	Essentially good	31
1868	A beautiful story...	39
1869	"I wish I knew how to quit you???"	10
1870	Haunting love story that will last through the ages	57
1871	Brokeback Mountain	21
1872	A movie that will never grow old	20
1873	OK, Not what I expected.	3
1874	Brokeback Mountain DVD	28
1875	Touching movie of forbidden love.	2
1876	great little film	20
1877	A CLASSIC FILM ONE CAN"T MISS!	26
1878	Brokeback Mountain Collectors Edition	4
1879	Cowboy movies will never be viewed the same again	13
1880	Academy Awards: spineless, weak, timid, and FAKE	51
1881	More Like BrokeDown Crying	12
1882	A magnificent love story	27
1883	"I Swear,Jack.........	23
1884	A Love Stifled by Fear.	39
1885	The Empire 5 Star 500 - #85	8
1886	Hollywood Chokes	61
1887	GENUINE LOVE!	34
1888	a great movie	8
1889	'BrokeBack Mountain' Casts a Shadow Across the Screen	0
1890	Brokeback Mountain	9
1891	A Complex Love Story that Happens to Be Gay	7
1892	Awesome movie	9
1893	They Were NOT Shepherds	28
1894	Learning Experience	30
1895	Stellar Performances and Great Direction.	49
1896	If you can't fix it, you just gotta stand it	23
1897	Well I know the Academy has already given this one the seal of approval	26
1898	THE SORROW AND THE LONGING	31
1899	THE SORROW AND THE LONGING	49
1900	My Long Journey Up Brokeback Mountain	37
1901	Surprised	9
1902	Love Story	40
1903	Best Picture 2005	30
1904	NOT a "gay cowboy movie"	10
1905	Brokeback Mountain	0
1906	Piggybacked theme on Brokeback	26
1907	Powerful tale of desire unfulfilled	41
1908	A great American Western	51
1909	Stunning and Emotional	23
1910	RIPOFF Wait For the 5 or 10 year anniversary Edt	22
1911	not a 5 start movie.	66
1912	Romeo & Juliet	1
1913	narrow-mindedness	56
1914	This movie is so touching, I cannot get it out of my head.	29
1915	Best Director and (for me) Best Film	51
1916	Excellent Moving and Unforgetable Movie	14
1917	Tremendous Film	44
1918	It is difficult to stop watching...	30
1919	Terrible & really, sensless.	42
1920	A Force of Human Nature.	12
1921	A breathtaking performance with the chills of the Brokeback Mountain	27
1922	Love Story, Potent and Nuanced	45
1923	convincing moments	10
1924	Genius	27
1925	LOVE IT!	1
1926	Brokeback Mountain - DVD	1
1927	When love is conquered and lovers are consumed	22
1928	Depressing and moving	13
1929	Outstanding and unforgettable	78
1930	Pretty Good...	25
1931	Is It Worth All The Hype?	11
1932	Une histoire sans fin	35
1933	a rare gem of a movie	31
1934	What Life is All About	34
1935	What life is about...	8
1936	Beautiful Movie	9
1937	Stunning, beautiful, and sad	20
1938	Dear What's the Big Deal...	52
1939	Most perfect film ever. . .	7
1940	Almost love ... but reality strikes!	31
1941	Love Story for Our Time	17
1942	GAY COWBOYS FOREVER!!!	2
1943	A Masterpiece. A Mordern Day Classic.	18
1944	finally saw it and got my heart broken for my effort	58
1945	Very moving	27
1946	Really liked it, not totally convinced	37
1947	A film to challenge the concept of love	20
1948	One of the best movies I've ever seen.	36
1949	Sleepless in Seattle	58
1950	Straight, (former) Republican Really Liked This Movie!	20
1951	What Can I Say That Has Not Been Said Already?	21
1952	what can i say that has not been said already	24
1953	God, this film makes sense!	43
1954	God, this film makes sense!	56
1955	Moving, Brilliant, Memorable	39
1956	Both my husband and I liked it	12
1957	What the hell?	12
1958	A western where "the good guys get it in the end"	20
1959	Crouching Cowboy, Hidden Love	28
1960	Wrenchingly bittersweet	23
1961	Art	22
1962	Beautiful	6
1963	Really a great movie	1
1964	Brokeback Mountain	31
1965	Worth Your Time and Money	30
1966	Almost a masterpiece, but not for everybody's taste...	26
1967	Brilliant film ... but	17
1968	I agree with the majority	44
1969	Brokeback heart break	10
1970	An amazing film...you won't soon forget it!	19
1971	Inconvenient truths... (plus comments about the Blu-ray edition)	25
1972	When Emotions Outgrows Social Conditioning	27
1973	One of the best films I have ever seen	64
1974	Review the movie only, please.......	8
1975	Jake and Heath!	20
1976	Brokeback Mountain: A Straight Guy's Perspective	63
1977	An Absolute Must See	30
1978	First-rate!!	2
1979	Blown Away	17
1980	Smells LIke a Rip Off	34
1981	Well done!	19
1982	Don't watch it	12
1983	"pulls at the heart strings"	15
1984	I WISH I KNEW HOW TO QUIT YOU.	0
1985	Brokeback Mountain Two Disc Collector Edition	0
1986	I am absolutely livid.	52
1987	ONE OF THE BEST LOVE STORIES	23
1988	good but not cheap	22
1989	One of Ang Lee's Best Films	1
1990	Not all it's made out to be	20
1991	Nothing special about this Collector's Edition	25
1992	True Lies	18
